"crime_id","report_number","address","offense_description","offense_category","state_offense_code","arrest_charge","charge_description","incident_timestamp","incident_time","day_of_week","hour_of_day","year","scout_car_area","precinct","block_id","neighborhood","council_district","zip_code","longitude","latitude","oid","Geometry"
"3002459","1612140171","Livernois Ave & Elmhurst St","CSC 3RD DEGREE - PENIS / VAGINA","SEXUAL ASSAULT","1172","11002","CSC 3RD DEGREE - PENIS / VAGINA","12/14/2016 23:45:00","18:45:00","3","18","2016","1004","10","261635308002001","Nardin Park","7","48204","-83.1389917158004","42.3761482842248","666","POINT (-83.13899171599996 42.37614828400007)"
"3002462","1612140175","Hazelwood St & Woodrow Wilson St","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","FRAUD","2601","26001","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","12/02/2009 02:00:00","21:00:00","2","21","2009","1008","10","261635327002001","Herman Kiefer","5","48206","-83.0955015280941","42.3758440616294","667","POINT (-83.09550152799994 42.375844062000056)"
"3002506","1612140212","Howell St & Joy Rd","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/12/2016 21:00:00","16:00:00","1","16","2016","1006","10","261635337002007","Midwest","6","48204","-83.1367946407584","42.3603123788367","668","POINT (-83.13679464099994 42.36031237900005)"
"3002514","1612140220","W Warren Ave & Greenview Ave","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","11/24/2016 01:52:00","20:52:00","3","20","2016","0612","06","261635458005007","Warrendale","7","48228","-83.2219911625018","42.3433256456838","669","POINT (-83.22199116299998 42.34332564600004)"
"3002517","1612140223","Fairfield St & Puritan St","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/03/2016 01:55:00","20:55:00","5","20","2016","1212","12","261635302004003","Martin Park","2","48221","-83.1349818754166","42.4100135173361","670","POINT (-83.13498187499994 42.41001351700004)"
"3002620","1612140277","2nd Ave & Burroughs Pl","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/14/2016 23:40:00","18:40:00","3","18","2016","0306","03","261635339003038","Tech Town","5","48202","-83.0739168044162","42.3644977731345","671","POINT (-83.07391680399996 42.36449777300004)"
"3002523","1612140226","Avon Ave & Vassar Ave","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/07/2016 01:58:00","20:58:00","2","20","2016","0803","08","261635407002006","O'Hair Park","1","48219","-83.2267043811013","42.4335160739352","672","POINT (-83.226704381 42.43351607400007)"
"3002527","1612140233","Scripps St & Marlborough St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/12/2016 08:00:00","03:00:00","1","3","2016","0512","05","261635133001001","Jefferson Chalmers","4","48215","-82.9352895651623","42.3609962870426","673","POINT (-82.93528956499995 42.360996287000034)"
"3002528","1612140237","Grandville Ave & W Warren Ave","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/15/2016 00:00:00","19:00:00","3","19","2016","0610","06","261635459003004","Warrendale","7","48228","-83.2293023773709","42.3432294911691","674","POINT (-83.22930237699995 42.343229491000045)"
"3002537","1612140253","Westmoreland Rd & Vassar Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/14/2016 16:00:00","11:00:00","3","11","2016","0803","08","261635407004006","O'Hair Park","1","48219","-83.2368237978467","42.4332400631876","675","POINT (-83.23682379799999 42.43324006300003)"
"3002546","1612140245","Army St & Military St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/13/2016 06:15:00","01:15:00","2","1","2016","0409","04","261635232001016","Central Southwest","6","48209","-83.1036731156918","42.3113444035355","676","POINT (-83.10367311599998 42.31134440400007)"
"3002548","1612140264","Curtis St & Fairfield St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","12/01/2016 02:00:00","21:00:00","3","21","2016","1209","12","261635384003003","University District","2","48221","-83.1356458530836","42.4244859156442","677","POINT (-83.13564585299997 42.42448591600004)"
"3002551","1612140267","Worden St & Moross Rd","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/11/2016 16:00:00","11:00:00","7","11","2016","0907","09","261635008002003","Moross-Morang","4","48224","-82.936603503334","42.4276140487615","678","POINT (-82.93660350299996 42.427614049000056)"
"3002556","1612140222","Hague St & Cameron St","ASSAULT AND BATTERY/SIMPLE ASSAULT","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/15/2016 00:49:00","19:49:00","3","19","2016","0302","03","261635112001025","North End","5","48211","-83.0680728997269","42.3832643889971","679","POINT (-83.06807289999995 42.38326438900003)"
"3002556","1612140222","Hague St & Cameron St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/15/2016 00:49:00","19:49:00","3","19","2016","0302","03","261635112001025","North End","5","48211","-83.0680728997269","42.3832643889971","680","POINT (-83.06807289999995 42.38326438900003)"
"3002573","1612140262","E Hancock St & John R St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/15/2016 01:00:00","20:00:00","3","20","2016","0309","03","261635175002000","Medical Center","5","48201","-83.0614826739152","42.356740422058","681","POINT (-83.061482674 42.35674042200003)"
"3002576","1612140270","Florence St & Braile St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/05/2016 13:26:00","08:26:00","1","8","2016","0810","08","261635432003007","Miller Grove","1","48219","-83.245291481581","42.409587318222","682","POINT (-83.24529148199997 42.409587318000035)"
"3002578","1612140281","S I 75 Service Drive & Glinnan St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/13/2016 09:00:00","04:00:00","2","4","2016","0408","04","261635238001006","Central Southwest","6","48209","-83.1186288002126","42.3022029837821","683","POINT (-83.11862879999995 42.302202984000076)"
"3002592","1612140306","Roselawn St & Intervale St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/13/2016 20:00:00","15:00:00","2","15","2016","1002","10","261635365001014","Davison-Schoolcraft","7","48238","-83.1509341333625","42.3918468213375","684","POINT (-83.15093413299996 42.39184682100006)"
"3002597","1612140301","S M 10 Service Drive & Grand River Ave","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/14/2016 22:00:00","17:00:00","3","17","2016","0310","03","261635215001028","North Corktown","6","48201","-83.0671348560676","42.3397451969213","685","POINT (-83.06713485599994 42.33974519700007)"
"3002610","1612140320","Anthony Wayne Dr & Kirby St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/15/2016 06:16:00","01:16:00","4","1","2016","0306","03","261635202002014","Wayne State","6","48202","-83.0732736528816","42.3578815097585","686","POINT (-83.07327365299994 42.35788151000003)"
"3002612","1612140288","Helen St & Sylvester St","MISCELLANEOUS CRIMINAL OFFENSE","MISCELLANEOUS","7399","73000","MISCELLANEOUS CRIMINAL OFFENSE","12/15/2016 03:33:00","22:33:00","3","22","2016","0707","07","261635162001010","Gratiot-Grand","5","48207","-83.0159692313438","42.3662314941323","687","POINT (-83.01596923099999 42.36623149400003)"
"3002615","1612140314","Randall St & 23rd St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","11/09/2016 13:30:00","08:30:00","3","8","2016","0410","04","261635211002010","Central Southwest","6","48216","-83.0859975585194","42.325068784078","688","POINT (-83.08599755899996 42.32506878400005)"
"3002624","1612140331","Schaefer Hwy & W McNichols Rd","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","12/15/2016 07:43:00","02:43:00","4","2","2016","1207","12","261635395001026","Schulze","2","48235","-83.1798105729848","42.416598675301","689","POINT (-83.17981057299994 42.416598675000046)"
"3002646","1612140334","Wildemere St & Hughes St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/15/2016 06:00:00","01:00:00","4","1","2016","1212","12","261635302005007","Pilgrim Village","2","48238","-83.1324831572115","42.4053840535607","690","POINT (-83.13248315699997 42.40538405400008)"
"3002650","1612140293","Syracuse St & Rowley St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/15/2016 04:30:00","23:30:00","3","23","2016","1111","11","261635113002021","Buffalo Charles","3","48212","-83.044597846564","42.4132963067854","691","POINT (-83.04459784699998 42.41329630700005)"
"3002655","1612140345","Glendale St & Burt Rd","ARSON","ARSON","2099","20000","ARSON","12/15/2016 08:19:00","03:19:00","4","3","2016","0603","06","261635439002033","Brightmoor","1","48223","-83.2464805580781","42.3814123174042","692","POINT (-83.24648055799997 42.38141231700007)"
"3002656","1612140296","Pickford St & Monte Vista St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/14/2016 21:00:00","16:00:00","3","16","2016","1207","12","261635387003019","Schulze","2","48221","-83.1684187574039","42.4258579400312","693","POINT (-83.16841875699998 42.42585794000007)"
"3002681","1612150029","Mack Ave & Montclair St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/15/2016 11:00:00","06:00:00","4","6","2016","0501","05","261635141003007","West End","4","48214","-82.9837836875527","42.3768036200225","694","POINT (-82.98378368799996 42.37680362000003)"
"3002686","1612150009","Chester St & Neff Ave","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","DANGEROUS DRUGS","3501","35001","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","12/14/2016 19:35:00","14:35:00","3","14","2016","0505","05","261635015005002","Cornerstone Village","4","48224","-82.9322945230762","42.4189526973277","695","POINT (-82.93229452299994 42.418952697000066)"
"3002697","1612150045","Lyndon St & Southfield Service Drive","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/15/2016 04:00:00","23:00:00","3","23","2016","0814","08","261635425003022","Grandmont","1","48223","-83.2177192983359","42.3939078517437","696","POINT (-83.21771929799996 42.39390785200004)"
"3002703","1612150048","Belvidere St & Mack Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/15/2016 10:01:00","05:01:00","4","5","2016","0708","07","261635145001009","Gratiot Woods","5","48214","-82.9951123740423","42.3715897438478","697","POINT (-82.99511237399997 42.37158974400006)"
"3002715","1612150058","Magnolia St & 15th St","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/15/2016 02:00:00","21:00:00","3","21","2016","0307","03","261635220001062","Core City","6","48208","-83.0829654488251","42.3402867299494","698","POINT (-83.08296544899997 42.34028673000006)"
"3002751","1612150111","Howard St & Ferdinand St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/15/2016 21:19:00","16:19:00","4","16","2016","0414","04","261635233003005","Central Southwest","6","48209","-83.0961130520317","42.3140519138124","699","POINT (-83.09611305199996 42.31405191400006)"
"3002765","1612150121","Charlevoix St & Dickerson St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","02/01/2015 10:00:00","05:00:00","7","5","2015","0510","05","261635126003002","Riverbend","4","48215","-82.9588768951324","42.3799550179165","700","POINT (-82.95887689499995 42.37995501800003)"
"3002799","1612150112","Kendall St & Dexter Ave","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/15/2016 20:50:00","15:50:00","4","15","2016","1002","10","261635304002001","Oakman Blvd Community","2","48238","-83.1340305919094","42.3945737594358","701","POINT (-83.13403059199999 42.394573759000025)"
"3002808","1612150168","Memorial St & Elmira St","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","12/15/2016 23:30:00","18:30:00","4","18","2016","0608","06","261635452004007","Joy Community","7","48227","-83.2119532697656","42.3699617816805","702","POINT (-83.21195326999998 42.369961782000075)"
"3002828","1612150187","Auburn St & Whitlock St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/16/2016 00:18:00","19:18:00","4","19","2016","0612","06","261635458004005","Warrendale","7","48228","-83.232767860396","42.3395357549357","703","POINT (-83.23276785999997 42.33953575500004)"
"3002837","1612150158","Pilgrim St & Lindsay St","HARASSING COMMUNICATIONS","DISORDERLY CONDUCT","5302","53009","HARASSING COMMUNICATIONS","12/06/2016 03:15:00","22:15:00","1","22","2016","0812","08","261635422005000","Crary/St Marys","1","48227","-83.2129358417382","42.4066481466968","704","POINT (-83.21293584199998 42.406648147000055)"
"3002841","1612150159","Curtis St & Livernois Ave","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/15/2016 09:59:00","04:59:00","4","4","2016","1209","12","261635384003007","University District","2","48221","-83.1410573478898","42.4244075586933","705","POINT (-83.14105734799995 42.42440755900003)"
"3002841","1612150159","Curtis St & Livernois Ave","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/15/2016 09:59:00","04:59:00","4","4","2016","1209","12","261635384003007","University District","2","48221","-83.1410573478898","42.4244075586933","706","POINT (-83.14105734799995 42.42440755900003)"
"3002843","1612150184","Santa Rosa Dr & Santa Maria St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/16/2016 00:32:00","19:32:00","4","19","2016","1208","12","261635385002001","Bagley","2","48221","-83.1430934578548","42.4189467735749","707","POINT (-83.14309345799995 42.41894677400006)"
"3002872","1612150202","Cecil St & E I 94 Service Drive","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/15/2016 22:30:00","17:30:00","4","17","2016","0405","04","261635258001006","Claytown","6","48210","-83.1337053198604","42.3334902545899","708","POINT (-83.13370532 42.33349025500007)"
"3002876","1612150232","Emery St & Van Dyke St","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/16/2016 01:52:00","20:52:00","4","20","2016","1104","11","261635062001015","Nortown","3","48234","-83.0243255796227","42.4360140716879","709","POINT (-83.02432557999998 42.436014072000035)"
"3002885","1612150241","Woodward Ave & E Larned St","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/15/2016 22:45:00","17:45:00","4","17","2016","0312","03","261635208001047","Downtown","6","48226","-83.045048437744","42.3295181830091","710","POINT (-83.04504843799998 42.32951818300006)"
"3002902","1612150256","Sarena St & Central St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/13/2016 09:00:00","04:00:00","2","4","2016","0401","04","261635262002002","Claytown","6","48210","-83.1455170095098","42.3423896818464","711","POINT (-83.14551700999993 42.34238968200003)"
"3002903","1612150222","Brace St & W Warren Ave","LARCENY - THEFT FROM BUILDING","LARCENY","2303","23003","LARCENY - THEFT FROM BUILDING","12/13/2016 23:45:00","18:45:00","2","18","2016","0610","06","261635459001003","Warrendale","7","48228","-83.2231599527646","42.3433126695432","712","POINT (-83.22315995299994 42.343312670000046)"
"3002915","1612150246","S Morrell St & Morrell St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/16/2016 01:00:00","20:00:00","4","20","2016","0414","04","261635250002042","Delray","6","48209","-83.0930831288563","42.3077425474972","713","POINT (-83.09308312899998 42.30774254700003)"
"3002923","1612150280","Capitol St & Meyers Rd","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/16/2016 04:09:00","23:09:00","4","23","2016","0205","02","261635343002000","Grand River-I96","7","48227","-83.1683139074305","42.3775033011627","714","POINT (-83.16831390699997 42.37750330100005)"
"3002934","1612150290","Sherwood St & E 7 Mile Rd","MISCELLANEOUS CRIMINAL OFFENSE","MISCELLANEOUS","7399","73000","MISCELLANEOUS CRIMINAL OFFENSE","12/16/2016 02:00:00","21:00:00","4","21","2016","1104","11","261635062002016","Nortown","3","48234","-83.0340506069339","42.4337765845193","715","POINT (-83.03405060699998 42.43377658500003)"
"3002943","1612150271","Woodward Ave & E Canfield St","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","11/17/2016 23:15:00","18:15:00","4","18","2016","0309","03","261635175002006","Midtown","6","48201","-83.0614671457971","42.3527149055017","716","POINT (-83.06146714599998 42.352714906000074)"
"3002953","1612150267","Livernois Ave & W Vernor Hwy","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/16/2016 03:30:00","22:30:00","4","22","2016","0409","04","261635238002000","Central Southwest","6","48209","-83.1099825844341","42.3156222136809","717","POINT (-83.10998258399997 42.31562221400003)"
"3002966","1612150307","Plainview Ave & Trojan St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/16/2016 05:50:00","00:50:00","5","0","2016","0803","08","261635408001002","O'Hair Park","1","48219","-83.2380617549297","42.4403648653382","718","POINT (-83.238061755 42.44036486500005)"
"3002976","1612150330","Moross Rd & Wayburn St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/16/2016 07:52:00","02:52:00","5","2","2016","0907","09","261635007003010","Moross-Morang","4","48224","-82.9459378777858","42.4314346350875","719","POINT (-82.94593787799994 42.43143463500007)"
